col1
0.0
0.0
19.26069996978522
20.103761339002084
26.653696572270373
47.92477235163232
62.90531817484459
55.188067989126715
60.18158358265918
69.19585009029403
74.12451281714532
79.44228214605309
85.86251774650603
85.66796302053251
85.86251614344259
87.15953429107073
91.3748387733786
87.48378860533006
90.98573502121269
89.8184189555246
93.19066257699454
91.63424151231342
94.42282665564392
94.74708132613958
94.68223117576035
94.4876801902682
95.26588858519082
96.10895193968301
96.562906406269
94.55252927193845
96.82231054046275
96.95200923815776
97.73022333286151
96.1089515834467
97.47081759560433
97.66536979823725
98.05447675653005
97.53566952716515
98.31388092041016
98.50843264806132
98.44358214144577
98.7029848803806
98.7678355651143
98.70298470226243
98.83268782322509
98.6381343440787
98.7029848803806
98.83268624984801
98.63813401752873
98.63813419564688
