col1
0.0
0.0
21.335927250784195
24.254215136576256
26.71854797689831
38.3916998540381
54.928665220505536
60.37613673525561
69.97406008828011
61.089495974292085
68.48249095515982
76.39429355131513
80.67445210260176
84.30609792865204
88.84565619086477
89.42931306594076
89.62386654508717
88.91050491629872
92.08819648356753
90.20752252957236
93.12581171414267
92.54215323600324
93.45006638463833
93.19066311134902
92.3476026067474
96.17380102135328
95.71984426891757
96.69260667734109
95.52529274907094
95.97924754220688
96.95201066310304
96.95201226616648
97.0817131012794
95.91439810430029
97.40596688118426
97.66537089663257
97.4059667030661
97.53566967559696
97.73022172979807
97.60051911350354
97.40596673275246
97.92477396211736
97.40596848424771
97.98962464685106
98.05447675653005
97.98962464685106
98.05447675653005
97.79507259264994
98.05447642998008
98.18417922439278
